2025-11-03 15:09:16,099 - INFO - Inisialisasi Enhanced Screen Detection...
2025-11-03 15:09:20,231 - INFO - Loading InsightFace...
2025-11-03 15:09:20,726 - INFO - ✓ InsightFace loaded
2025-11-03 15:09:20,726 - INFO - Enhanced Screen Detector siap!
2025-11-03 15:09:20,726 - INFO - Starting Enhanced Screen Detection...
2025-11-03 15:09:23,632 - INFO - Frame 34: FAKE - Conf: 0.400, Texture: 13459, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:36,657 - INFO - Frame 228: FAKE - Conf: 0.400, Texture: 14523, EdgeQ: 0.18, Penalty: 0.30
2025-11-03 15:09:36,723 - INFO - Frame 229: FAKE - Conf: 0.400, Texture: 13212, EdgeQ: 0.19, Penalty: 0.30
2025-11-03 15:09:36,789 - INFO - Frame 230: FAKE - Conf: 0.400, Texture: 12485, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:36,855 - INFO - Frame 231: FAKE - Conf: 0.400, Texture: 11052, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:36,923 - INFO - Frame 232: FAKE - Conf: 0.400, Texture: 9764, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:36,990 - INFO - Frame 233: FAKE - Conf: 0.200, Texture: 9524, EdgeQ: 0.11, Penalty: 0.50
2025-11-03 15:09:37,060 - INFO - Frame 234: FAKE - Conf: 0.400, Texture: 11339, EdgeQ: 0.12, Penalty: 0.30
2025-11-03 15:09:37,121 - INFO - Frame 235: FAKE - Conf: 0.400, Texture: 10867, EdgeQ: 0.10, Penalty: 0.30
2025-11-03 15:09:37,192 - INFO - Frame 236: FAKE - Conf: 0.400, Texture: 11157, EdgeQ: 0.12, Penalty: 0.30
2025-11-03 15:09:37,255 - INFO - Frame 237: FAKE - Conf: 0.400, Texture: 11077, EdgeQ: 0.10, Penalty: 0.30
2025-11-03 15:09:37,324 - INFO - Frame 238: FAKE - Conf: 0.200, Texture: 10935, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:37,390 - INFO - Frame 239: FAKE - Conf: 0.400, Texture: 12215, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:37,455 - INFO - Frame 240: FAKE - Conf: 0.400, Texture: 12041, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:37,523 - INFO - Frame 241: FAKE - Conf: 0.200, Texture: 12036, EdgeQ: 0.12, Penalty: 0.50
2025-11-03 15:09:37,590 - INFO - Frame 242: FAKE - Conf: 0.200, Texture: 11825, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:37,657 - INFO - Frame 243: FAKE - Conf: 0.200, Texture: 12124, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:37,724 - INFO - Frame 244: FAKE - Conf: 0.200, Texture: 11798, EdgeQ: 0.16, Penalty: 0.50
2025-11-03 15:09:37,789 - INFO - Frame 245: FAKE - Conf: 0.200, Texture: 13529, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:37,858 - INFO - Frame 246: FAKE - Conf: 0.200, Texture: 15045, EdgeQ: 0.15, Penalty: 0.50
2025-11-03 15:09:37,923 - INFO - Frame 247: FAKE - Conf: 0.200, Texture: 14642, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:37,990 - INFO - Frame 248: FAKE - Conf: 0.200, Texture: 15422, EdgeQ: 0.12, Penalty: 0.50
2025-11-03 15:09:38,057 - INFO - Frame 249: FAKE - Conf: 0.200, Texture: 15399, EdgeQ: 0.11, Penalty: 0.50
2025-11-03 15:09:38,124 - INFO - Frame 250: FAKE - Conf: 0.200, Texture: 15248, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:38,189 - INFO - Frame 251: FAKE - Conf: 0.200, Texture: 16096, EdgeQ: 0.11, Penalty: 0.50
2025-11-03 15:09:38,257 - INFO - Frame 252: FAKE - Conf: 0.200, Texture: 16452, EdgeQ: 0.12, Penalty: 0.50
2025-11-03 15:09:38,323 - INFO - Frame 253: FAKE - Conf: 0.200, Texture: 17524, EdgeQ: 0.14, Penalty: 0.50
2025-11-03 15:09:38,390 - INFO - Frame 254: FAKE - Conf: 0.200, Texture: 17073, EdgeQ: 0.14, Penalty: 0.50
2025-11-03 15:09:38,457 - INFO - Frame 255: FAKE - Conf: 0.200, Texture: 16346, EdgeQ: 0.14, Penalty: 0.50
2025-11-03 15:09:38,523 - INFO - Frame 256: FAKE - Conf: 0.200, Texture: 15831, EdgeQ: 0.15, Penalty: 0.50
2025-11-03 15:09:38,588 - INFO - Frame 257: FAKE - Conf: 0.200, Texture: 16121, EdgeQ: 0.12, Penalty: 0.50
2025-11-03 15:09:38,656 - INFO - Frame 258: FAKE - Conf: 0.200, Texture: 16418, EdgeQ: 0.12, Penalty: 0.50
2025-11-03 15:09:38,723 - INFO - Frame 259: FAKE - Conf: 0.200, Texture: 15917, EdgeQ: 0.12, Penalty: 0.50
2025-11-03 15:09:38,789 - INFO - Frame 260: FAKE - Conf: 0.200, Texture: 14777, EdgeQ: 0.13, Penalty: 0.50
2025-11-03 15:09:38,855 - INFO - Frame 261: FAKE - Conf: 0.200, Texture: 12936, EdgeQ: 0.14, Penalty: 0.50
2025-11-03 15:09:38,923 - INFO - Frame 262: FAKE - Conf: 0.400, Texture: 12606, EdgeQ: 0.10, Penalty: 0.30
2025-11-03 15:09:38,990 - INFO - Frame 263: FAKE - Conf: 0.400, Texture: 11586, EdgeQ: 0.12, Penalty: 0.30
2025-11-03 15:09:39,061 - INFO - Frame 264: FAKE - Conf: 0.400, Texture: 12524, EdgeQ: 0.11, Penalty: 0.30
2025-11-03 15:09:39,121 - INFO - Frame 265: FAKE - Conf: 0.400, Texture: 13075, EdgeQ: 0.12, Penalty: 0.30
2025-11-03 15:09:39,188 - INFO - Frame 266: FAKE - Conf: 0.400, Texture: 13308, EdgeQ: 0.11, Penalty: 0.30
2025-11-03 15:09:39,258 - INFO - Frame 267: FAKE - Conf: 0.400, Texture: 14408, EdgeQ: 0.11, Penalty: 0.30
2025-11-03 15:09:39,322 - INFO - Frame 268: FAKE - Conf: 0.400, Texture: 16923, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:39,388 - INFO - Frame 269: FAKE - Conf: 0.400, Texture: 16626, EdgeQ: 0.10, Penalty: 0.30
2025-11-03 15:09:39,456 - INFO - Frame 270: FAKE - Conf: 0.400, Texture: 17172, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:39,522 - INFO - Frame 271: FAKE - Conf: 0.400, Texture: 17038, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:39,591 - INFO - Frame 272: FAKE - Conf: 0.400, Texture: 17990, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:39,653 - INFO - Frame 273: FAKE - Conf: 0.400, Texture: 18433, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:39,723 - INFO - Frame 274: FAKE - Conf: 0.400, Texture: 17703, EdgeQ: 0.19, Penalty: 0.30
2025-11-03 15:09:39,789 - INFO - Frame 275: FAKE - Conf: 0.400, Texture: 17929, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:39,855 - INFO - Frame 276: FAKE - Conf: 0.400, Texture: 17041, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:39,922 - INFO - Frame 277: FAKE - Conf: 0.400, Texture: 17091, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:39,989 - INFO - Frame 278: FAKE - Conf: 0.400, Texture: 17295, EdgeQ: 0.14, Penalty: 0.30
2025-11-03 15:09:40,055 - INFO - Frame 279: FAKE - Conf: 0.400, Texture: 17493, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:40,121 - INFO - Frame 280: FAKE - Conf: 0.400, Texture: 17296, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:40,189 - INFO - Frame 281: FAKE - Conf: 0.400, Texture: 17078, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:40,255 - INFO - Frame 282: FAKE - Conf: 0.400, Texture: 16708, EdgeQ: 0.14, Penalty: 0.30
2025-11-03 15:09:40,322 - INFO - Frame 283: FAKE - Conf: 0.400, Texture: 17128, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:40,387 - INFO - Frame 284: FAKE - Conf: 0.400, Texture: 17042, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:40,455 - INFO - Frame 285: FAKE - Conf: 0.400, Texture: 17345, EdgeQ: 0.18, Penalty: 0.30
2025-11-03 15:09:40,522 - INFO - Frame 286: FAKE - Conf: 0.400, Texture: 17581, EdgeQ: 0.19, Penalty: 0.30
2025-11-03 15:09:40,588 - INFO - Frame 287: FAKE - Conf: 0.400, Texture: 17787, EdgeQ: 0.18, Penalty: 0.30
2025-11-03 15:09:40,654 - INFO - Frame 288: FAKE - Conf: 0.400, Texture: 17350, EdgeQ: 0.18, Penalty: 0.30
2025-11-03 15:09:40,721 - INFO - Frame 289: FAKE - Conf: 0.400, Texture: 17062, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:40,788 - INFO - Frame 290: FAKE - Conf: 0.400, Texture: 17697, EdgeQ: 0.14, Penalty: 0.30
2025-11-03 15:09:40,855 - INFO - Frame 291: FAKE - Conf: 0.400, Texture: 17343, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:40,922 - INFO - Frame 292: FAKE - Conf: 0.400, Texture: 16886, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:40,988 - INFO - Frame 293: FAKE - Conf: 0.400, Texture: 17698, EdgeQ: 0.18, Penalty: 0.30
2025-11-03 15:09:41,055 - INFO - Frame 294: FAKE - Conf: 0.400, Texture: 17695, EdgeQ: 0.18, Penalty: 0.30
2025-11-03 15:09:41,119 - INFO - Frame 295: FAKE - Conf: 0.400, Texture: 16826, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:41,189 - INFO - Frame 296: FAKE - Conf: 0.400, Texture: 16820, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:41,255 - INFO - Frame 297: FAKE - Conf: 0.400, Texture: 17348, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:41,322 - INFO - Frame 298: FAKE - Conf: 0.400, Texture: 18235, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:41,387 - INFO - Frame 299: FAKE - Conf: 0.400, Texture: 17918, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:41,454 - INFO - Frame 300: FAKE - Conf: 0.400, Texture: 18099, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:41,521 - INFO - Frame 301: FAKE - Conf: 0.400, Texture: 16931, EdgeQ: 0.15, Penalty: 0.30
2025-11-03 15:09:41,588 - INFO - Frame 302: FAKE - Conf: 0.400, Texture: 17292, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:41,655 - INFO - Frame 303: FAKE - Conf: 0.400, Texture: 18065, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:41,721 - INFO - Frame 304: FAKE - Conf: 0.400, Texture: 19152, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:41,855 - INFO - Frame 306: FAKE - Conf: 0.400, Texture: 20327, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:41,988 - INFO - Frame 308: FAKE - Conf: 0.400, Texture: 19476, EdgeQ: 0.14, Penalty: 0.30
2025-11-03 15:09:42,188 - INFO - Frame 311: FAKE - Conf: 0.400, Texture: 20216, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:44,254 - INFO - Frame 342: FAKE - Conf: 0.400, Texture: 17853, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:44,323 - INFO - Frame 343: FAKE - Conf: 0.400, Texture: 17889, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:44,389 - INFO - Frame 344: FAKE - Conf: 0.400, Texture: 15926, EdgeQ: 0.14, Penalty: 0.30
2025-11-03 15:09:44,453 - INFO - Frame 345: FAKE - Conf: 0.400, Texture: 14452, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:44,518 - INFO - Frame 346: FAKE - Conf: 0.400, Texture: 15567, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:44,585 - INFO - Frame 347: FAKE - Conf: 0.400, Texture: 16786, EdgeQ: 0.14, Penalty: 0.30
2025-11-03 15:09:44,651 - INFO - Frame 348: FAKE - Conf: 0.400, Texture: 16982, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:44,719 - INFO - Frame 349: FAKE - Conf: 0.400, Texture: 15225, EdgeQ: 0.16, Penalty: 0.30
2025-11-03 15:09:44,786 - INFO - Frame 350: FAKE - Conf: 0.400, Texture: 16362, EdgeQ: 0.19, Penalty: 0.30
2025-11-03 15:09:44,852 - INFO - Frame 351: FAKE - Conf: 0.200, Texture: 16036, EdgeQ: 0.19, Penalty: 0.50
2025-11-03 15:09:44,919 - INFO - Frame 352: FAKE - Conf: 0.500, Texture: 17344, EdgeQ: 0.22, Penalty: 0.30
2025-11-03 15:09:44,986 - INFO - Frame 353: FAKE - Conf: 0.500, Texture: 17296, EdgeQ: 0.21, Penalty: 0.30
2025-11-03 15:09:45,052 - INFO - Frame 354: FAKE - Conf: 0.500, Texture: 17324, EdgeQ: 0.20, Penalty: 0.30
2025-11-03 15:09:45,124 - INFO - Frame 355: FAKE - Conf: 0.500, Texture: 15840, EdgeQ: 0.24, Penalty: 0.30
2025-11-03 15:09:45,185 - INFO - Frame 356: FAKE - Conf: 0.400, Texture: 17456, EdgeQ: 0.17, Penalty: 0.30
2025-11-03 15:09:45,252 - INFO - Frame 357: FAKE - Conf: 0.500, Texture: 14357, EdgeQ: 0.22, Penalty: 0.30
2025-11-03 15:09:45,317 - INFO - Frame 358: FAKE - Conf: 0.500, Texture: 15739, EdgeQ: 0.23, Penalty: 0.30
2025-11-03 15:09:45,385 - INFO - Frame 359: FAKE - Conf: 0.500, Texture: 14054, EdgeQ: 0.24, Penalty: 0.30
2025-11-03 15:09:45,451 - INFO - Frame 360: FAKE - Conf: 0.500, Texture: 15639, EdgeQ: 0.21, Penalty: 0.30
2025-11-03 15:09:45,517 - INFO - Frame 361: FAKE - Conf: 0.500, Texture: 15453, EdgeQ: 0.20, Penalty: 0.30
2025-11-03 15:09:45,584 - INFO - Frame 362: FAKE - Conf: 0.200, Texture: 14924, EdgeQ: 0.18, Penalty: 0.50
2025-11-03 15:09:45,651 - INFO - Frame 363: FAKE - Conf: 0.200, Texture: 21746, EdgeQ: 0.19, Penalty: 0.50
2025-11-03 15:09:45,718 - INFO - Frame 364: FAKE - Conf: 0.500, Texture: 24164, EdgeQ: 0.23, Penalty: 0.30
2025-11-03 15:09:45,783 - INFO - Frame 365: FAKE - Conf: 0.300, Texture: 24979, EdgeQ: 0.21, Penalty: 0.50
2025-11-03 15:09:45,852 - INFO - Frame 366: FAKE - Conf: 0.300, Texture: 26756, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:45,943 - INFO - Frame 367: FAKE - Conf: 0.500, Texture: 24326, EdgeQ: 0.23, Penalty: 0.30
2025-11-03 15:09:46,016 - INFO - Frame 368: FAKE - Conf: 0.300, Texture: 27380, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:46,084 - INFO - Frame 369: FAKE - Conf: 0.500, Texture: 26654, EdgeQ: 0.23, Penalty: 0.30
2025-11-03 15:09:46,150 - INFO - Frame 370: FAKE - Conf: 0.500, Texture: 26584, EdgeQ: 0.22, Penalty: 0.30
2025-11-03 15:09:46,217 - INFO - Frame 371: FAKE - Conf: 0.500, Texture: 26825, EdgeQ: 0.25, Penalty: 0.30
2025-11-03 15:09:46,285 - INFO - Frame 372: FAKE - Conf: 0.300, Texture: 28880, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:46,351 - INFO - Frame 373: FAKE - Conf: 0.300, Texture: 30834, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:46,417 - INFO - Frame 374: FAKE - Conf: 0.500, Texture: 31702, EdgeQ: 0.23, Penalty: 0.30
2025-11-03 15:09:46,485 - INFO - Frame 375: FAKE - Conf: 0.300, Texture: 31702, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:46,551 - INFO - Frame 376: FAKE - Conf: 0.300, Texture: 32222, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:46,617 - INFO - Frame 377: FAKE - Conf: 0.300, Texture: 31425, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:46,684 - INFO - Frame 378: FAKE - Conf: 0.300, Texture: 33609, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:46,751 - INFO - Frame 379: FAKE - Conf: 0.300, Texture: 31122, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:46,818 - INFO - Frame 380: FAKE - Conf: 0.300, Texture: 29450, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:46,883 - INFO - Frame 381: FAKE - Conf: 0.300, Texture: 31318, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:46,951 - INFO - Frame 382: FAKE - Conf: 0.500, Texture: 30055, EdgeQ: 0.24, Penalty: 0.30
2025-11-03 15:09:47,017 - INFO - Frame 383: FAKE - Conf: 0.300, Texture: 30944, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:47,084 - INFO - Frame 384: FAKE - Conf: 0.300, Texture: 31357, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:47,150 - INFO - Frame 385: FAKE - Conf: 0.300, Texture: 30199, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:47,217 - INFO - Frame 386: FAKE - Conf: 0.300, Texture: 30558, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:47,284 - INFO - Frame 387: FAKE - Conf: 0.300, Texture: 30678, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:47,350 - INFO - Frame 388: FAKE - Conf: 0.300, Texture: 31218, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:47,417 - INFO - Frame 389: FAKE - Conf: 0.300, Texture: 32001, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:47,484 - INFO - Frame 390: FAKE - Conf: 0.300, Texture: 32436, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:47,551 - INFO - Frame 391: FAKE - Conf: 0.300, Texture: 30601, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:47,617 - INFO - Frame 392: FAKE - Conf: 0.300, Texture: 31370, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:47,684 - INFO - Frame 393: FAKE - Conf: 0.500, Texture: 31090, EdgeQ: 0.27, Penalty: 0.30
2025-11-03 15:09:47,751 - INFO - Frame 394: FAKE - Conf: 0.500, Texture: 33058, EdgeQ: 0.25, Penalty: 0.30
2025-11-03 15:09:47,817 - INFO - Frame 395: FAKE - Conf: 0.300, Texture: 32260, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:47,884 - INFO - Frame 396: FAKE - Conf: 0.300, Texture: 33005, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:47,951 - INFO - Frame 397: FAKE - Conf: 0.300, Texture: 33239, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:48,017 - INFO - Frame 398: FAKE - Conf: 0.300, Texture: 32061, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:48,084 - INFO - Frame 399: FAKE - Conf: 0.300, Texture: 32530, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:48,151 - INFO - Frame 400: FAKE - Conf: 0.300, Texture: 32562, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:48,218 - INFO - Frame 401: FAKE - Conf: 0.300, Texture: 32529, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:48,284 - INFO - Frame 402: FAKE - Conf: 0.300, Texture: 31711, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:48,351 - INFO - Frame 403: FAKE - Conf: 0.300, Texture: 33136, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:48,418 - INFO - Frame 404: FAKE - Conf: 0.300, Texture: 33532, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:48,484 - INFO - Frame 405: FAKE - Conf: 0.300, Texture: 33149, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:48,551 - INFO - Frame 406: FAKE - Conf: 0.300, Texture: 31801, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:48,617 - INFO - Frame 407: FAKE - Conf: 0.300, Texture: 31944, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:48,683 - INFO - Frame 408: FAKE - Conf: 0.300, Texture: 30848, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:48,751 - INFO - Frame 409: FAKE - Conf: 0.300, Texture: 33011, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:48,817 - INFO - Frame 410: FAKE - Conf: 0.300, Texture: 32661, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:48,881 - INFO - Frame 411: FAKE - Conf: 0.300, Texture: 32065, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:48,948 - INFO - Frame 412: FAKE - Conf: 0.300, Texture: 30955, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:49,015 - INFO - Frame 413: FAKE - Conf: 0.300, Texture: 31730, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:49,082 - INFO - Frame 414: FAKE - Conf: 0.300, Texture: 32052, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:49,152 - INFO - Frame 415: FAKE - Conf: 0.300, Texture: 32033, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:49,217 - INFO - Frame 416: FAKE - Conf: 0.300, Texture: 32774, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:49,284 - INFO - Frame 417: FAKE - Conf: 0.300, Texture: 33933, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:49,350 - INFO - Frame 418: FAKE - Conf: 0.300, Texture: 33670, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:49,417 - INFO - Frame 419: FAKE - Conf: 0.300, Texture: 32713, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:49,484 - INFO - Frame 420: FAKE - Conf: 0.300, Texture: 35259, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:49,550 - INFO - Frame 421: FAKE - Conf: 0.300, Texture: 37426, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:49,621 - INFO - Frame 422: FAKE - Conf: 0.300, Texture: 37600, EdgeQ: 0.34, Penalty: 0.50
2025-11-03 15:09:49,682 - INFO - Frame 423: FAKE - Conf: 0.300, Texture: 36737, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:49,751 - INFO - Frame 424: FAKE - Conf: 0.300, Texture: 36399, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:49,817 - INFO - Frame 425: FAKE - Conf: 0.300, Texture: 37349, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:49,882 - INFO - Frame 426: FAKE - Conf: 0.300, Texture: 36867, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:49,950 - INFO - Frame 427: FAKE - Conf: 0.300, Texture: 36424, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:50,016 - INFO - Frame 428: FAKE - Conf: 0.300, Texture: 35833, EdgeQ: 0.21, Penalty: 0.50
2025-11-03 15:09:50,084 - INFO - Frame 429: FAKE - Conf: 0.300, Texture: 33626, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:50,150 - INFO - Frame 430: FAKE - Conf: 0.300, Texture: 33977, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:50,217 - INFO - Frame 431: FAKE - Conf: 0.300, Texture: 36040, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:50,283 - INFO - Frame 432: FAKE - Conf: 0.300, Texture: 37402, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:50,350 - INFO - Frame 433: FAKE - Conf: 0.300, Texture: 35508, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:50,417 - INFO - Frame 434: FAKE - Conf: 0.300, Texture: 37264, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:50,483 - INFO - Frame 435: FAKE - Conf: 0.300, Texture: 36899, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:50,550 - INFO - Frame 436: FAKE - Conf: 0.300, Texture: 36488, EdgeQ: 0.32, Penalty: 0.50
2025-11-03 15:09:50,617 - INFO - Frame 437: FAKE - Conf: 0.300, Texture: 36468, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:50,683 - INFO - Frame 438: FAKE - Conf: 0.300, Texture: 36835, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:50,750 - INFO - Frame 439: FAKE - Conf: 0.300, Texture: 38990, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:50,817 - INFO - Frame 440: FAKE - Conf: 0.300, Texture: 37566, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:50,883 - INFO - Frame 441: FAKE - Conf: 0.300, Texture: 39165, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:50,949 - INFO - Frame 442: FAKE - Conf: 0.300, Texture: 41087, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:51,016 - INFO - Frame 443: FAKE - Conf: 0.300, Texture: 41869, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:51,083 - INFO - Frame 444: FAKE - Conf: 0.300, Texture: 40697, EdgeQ: 0.37, Penalty: 0.50
2025-11-03 15:09:51,153 - INFO - Frame 445: FAKE - Conf: 0.300, Texture: 37746, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:51,215 - INFO - Frame 446: FAKE - Conf: 0.300, Texture: 36715, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:51,283 - INFO - Frame 447: FAKE - Conf: 0.300, Texture: 32511, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:51,350 - INFO - Frame 448: FAKE - Conf: 0.300, Texture: 31847, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:51,417 - INFO - Frame 449: FAKE - Conf: 0.300, Texture: 27576, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:51,483 - INFO - Frame 450: FAKE - Conf: 0.300, Texture: 25729, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:51,550 - INFO - Frame 451: FAKE - Conf: 0.300, Texture: 22819, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:51,617 - INFO - Frame 452: FAKE - Conf: 0.300, Texture: 20013, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:51,683 - INFO - Frame 453: FAKE - Conf: 0.300, Texture: 22228, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:51,749 - INFO - Frame 454: FAKE - Conf: 0.300, Texture: 22736, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:51,816 - INFO - Frame 455: FAKE - Conf: 0.300, Texture: 25077, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:51,883 - INFO - Frame 456: FAKE - Conf: 0.300, Texture: 24493, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:51,949 - INFO - Frame 457: FAKE - Conf: 0.500, Texture: 26029, EdgeQ: 0.29, Penalty: 0.30
